timestamp,fps,latency_ms,cpu_proc_percent,ram_mb,detections,decision
2026-03-03T19:32:13,3.285,225.936,311.30,258.92,0,IDLE
2026-03-03T19:32:13,3.242,231.125,320.00,255.84,0,IDLE
2026-03-03T19:32:13,3.279,228.672,317.80,258.92,0,IDLE
2026-03-03T19:32:14,3.289,227.662,318.70,255.84,0,IDLE
2026-03-03T19:32:14,3.276,225.510,317.30,258.92,0,IDLE
2026-03-03T19:32:14,3.319,225.637,321.70,255.84,0,IDLE
2026-03-03T19:32:14,3.323,221.047,318.70,258.92,0,IDLE
2026-03-03T19:32:15,3.330,227.769,325.90,255.84,0,IDLE
2026-03-03T19:32:15,3.301,224.546,316.60,258.92,0,IDLE
2026-03-03T19:32:15,3.321,224.135,324.80,255.84,0,IDLE
2026-03-03T19:32:16,3.334,224.197,319.60,258.92,0,IDLE
2026-03-03T19:32:16,3.309,226.686,317.30,255.84,0,IDLE
